continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,aged_65_older
Europe,Monaco,2020-03-29,33.0,1.0,0.0,0.0,,,
Europe,Monaco,2020-03-30,35.0,2.0,0.0,0.0,,,
Europe,Monaco,2020-03-31,36.0,1.0,0.0,0.0,,,
Europe,Monaco,2020-04-01,37.0,1.0,0.0,0.0,,,
Europe,Monaco,2020-04-02,40.0,3.0,0.0,0.0,,,
Europe,Monaco,2020-04-03,43.0,3.0,0.0,0.0,,,
Europe,Monaco,2020-04-04,47.0,4.0,0.0,0.0,,,
Europe,Monaco,2020-04-05,48.0,1.0,0.0,0.0,,,
Europe,Monaco,2020-04-06,51.0,3.0,0.0,0.0,,,
Europe,Monaco,2020-04-07,52.0,1.0,0.0,0.0,,,
Europe,Monaco,2020-04-08,54.0,2.0,0.0,0.0,,,
Europe,Monaco,2020-04-09,54.0,0.0,0.0,0.0,,,
Europe,Monaco,2020-04-10,57.0,3.0,0.0,0.0,,,
Europe,Monaco,2020-04-11,63.0,6.0,1.0,1.0,,,
Europe,Monaco,2020-04-12,63.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-13,64.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-04-14,64.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-15,64.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-16,64.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-17,64.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-18,65.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-04-19,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-20,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-21,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-22,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-23,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-24,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-25,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-26,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-27,65.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-28,66.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-04-29,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-04-30,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-01,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-02,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-03,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-04,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-05,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-06,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-07,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-08,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-09,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-10,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-11,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-12,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-13,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-14,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-15,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-16,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-17,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-18,66.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-19,67.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-05-20,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-21,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-22,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-23,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-24,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-25,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-26,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-27,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-28,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-29,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-30,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-05-31,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-01,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-02,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-03,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-04,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-05,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-06,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-07,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-08,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-09,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-10,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-11,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-12,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-13,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-14,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-15,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-16,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-17,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-18,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-19,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-20,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-21,67.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-22,68.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-06-23,68.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-24,68.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-25,69.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-06-26,69.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-27,69.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-28,70.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-06-29,70.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-06-30,70.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-01,70.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-02,70.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-03,73.0,3.0,1.0,0.0,,,
Europe,Monaco,2020-07-04,73.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-05,73.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-06,75.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-07-07,75.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-08,75.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-09,75.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-10,75.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-11,75.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-12,76.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-07-13,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-14,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-15,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-16,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-17,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-18,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-19,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-20,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-21,76.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-22,78.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-07-23,79.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-07-24,80.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-07-25,81.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-07-26,81.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-27,81.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-28,81.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-07-29,82.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-07-30,84.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-07-31,84.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-01,84.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-02,84.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-03,84.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-04,85.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-08-05,87.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-08-06,90.0,3.0,1.0,0.0,,,
Europe,Monaco,2020-08-07,91.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-08-08,93.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-08-09,94.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-08-10,94.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-11,94.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-12,95.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-08-13,97.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-08-14,99.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-08-15,99.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-16,99.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-17,99.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-18,100.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-08-19,100.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-20,100.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-21,102.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-08-22,106.0,4.0,1.0,0.0,,,
Europe,Monaco,2020-08-23,108.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-08-24,111.0,3.0,1.0,0.0,,,
Europe,Monaco,2020-08-25,115.0,4.0,1.0,0.0,,,
Europe,Monaco,2020-08-26,121.0,6.0,1.0,0.0,,,
Europe,Monaco,2020-08-27,122.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-08-28,125.0,3.0,1.0,0.0,,,
Europe,Monaco,2020-08-29,125.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-08-30,130.0,5.0,1.0,0.0,,,
Europe,Monaco,2020-08-31,131.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-09-01,138.0,7.0,1.0,0.0,,,
Europe,Monaco,2020-09-02,140.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-09-03,142.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-09-04,143.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-09-05,147.0,4.0,1.0,0.0,,,
Europe,Monaco,2020-09-06,147.0,0.0,1.0,0.0,,,
Europe,Monaco,2020-09-07,148.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-09-08,153.0,5.0,1.0,0.0,,,
Europe,Monaco,2020-09-09,156.0,3.0,1.0,0.0,,,
Europe,Monaco,2020-09-10,161.0,5.0,1.0,0.0,,,
Europe,Monaco,2020-09-11,165.0,4.0,1.0,0.0,,,
Europe,Monaco,2020-09-12,168.0,3.0,1.0,0.0,,,
Europe,Monaco,2020-09-13,169.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-09-14,171.0,2.0,1.0,0.0,,,
Europe,Monaco,2020-09-15,177.0,6.0,1.0,0.0,,,
Europe,Monaco,2020-09-16,178.0,1.0,1.0,0.0,,,
Europe,Monaco,2020-09-17,181.0,3.0,1.0,0.0,,,
Europe,Monaco,2020-09-18,186.0,5.0,1.0,0.0,,,
Europe,Monaco,2020-09-19,191.0,5.0,1.0,0.0,,,
Europe,Montenegro,2020-03-18,2.0,2.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-19,8.0,6.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-20,13.0,5.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-21,14.0,1.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-22,14.0,0.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-23,21.0,7.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-24,27.0,6.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-25,47.0,20.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-26,53.0,6.0,0.0,0.0,,,14.762
Europe,Montenegro,2020-03-27,67.0,14.0,1.0,1.0,,,14.762
Europe,Montenegro,2020-03-28,75.0,8.0,1.0,0.0,,,14.762
Europe,Montenegro,2020-03-29,84.0,9.0,1.0,0.0,,,14.762
Europe,Montenegro,2020-03-30,85.0,1.0,1.0,0.0,,,14.762
Europe,Montenegro,2020-03-31,91.0,6.0,1.0,0.0,,,14.762
Europe,Montenegro,2020-04-01,109.0,18.0,1.0,0.0,,,14.762
Europe,Montenegro,2020-04-02,123.0,14.0,1.0,0.0,,,14.762
Europe,Montenegro,2020-04-03,144.0,21.0,2.0,1.0,,,14.762
Europe,Montenegro,2020-04-04,174.0,30.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-05,201.0,27.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-06,214.0,13.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-07,233.0,19.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-08,241.0,8.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-09,249.0,8.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-10,252.0,3.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-11,257.0,5.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-12,263.0,6.0,2.0,0.0,,,14.762
Europe,Montenegro,2020-04-13,272.0,9.0,3.0,1.0,,,14.762
Europe,Montenegro,2020-04-14,274.0,2.0,3.0,0.0,,,14.762
Europe,Montenegro,2020-04-15,283.0,9.0,4.0,1.0,,,14.762
Europe,Montenegro,2020-04-16,288.0,5.0,4.0,0.0,,,14.762
Europe,Montenegro,2020-04-17,303.0,15.0,4.0,0.0,,,14.762
Europe,Montenegro,2020-04-18,303.0,0.0,4.0,0.0,,,14.762
Europe,Montenegro,2020-04-19,307.0,4.0,5.0,1.0,,,14.762
Europe,Montenegro,2020-04-20,308.0,1.0,5.0,0.0,,,14.762
Europe,Montenegro,2020-04-21,312.0,4.0,5.0,0.0,,,14.762
Europe,Montenegro,2020-04-22,313.0,1.0,5.0,0.0,,,14.762
Europe,Montenegro,2020-04-23,315.0,2.0,5.0,0.0,,,14.762
Europe,Montenegro,2020-04-24,319.0,4.0,5.0,0.0,,,14.762
Europe,Montenegro,2020-04-25,319.0,0.0,6.0,1.0,,,14.762
Europe,Montenegro,2020-04-26,320.0,1.0,6.0,0.0,,,14.762
Europe,Montenegro,2020-04-27,321.0,1.0,7.0,1.0,,,14.762
Europe,Montenegro,2020-04-28,321.0,0.0,7.0,0.0,,,14.762
Europe,Montenegro,2020-04-29,321.0,0.0,7.0,0.0,,,14.762
Europe,Montenegro,2020-04-30,322.0,1.0,7.0,0.0,,,14.762
Europe,Montenegro,2020-05-01,322.0,0.0,7.0,0.0,,,14.762
Europe,Montenegro,2020-05-02,322.0,0.0,7.0,0.0,,,14.762
Europe,Montenegro,2020-05-03,322.0,0.0,7.0,0.0,,,14.762
Europe,Montenegro,2020-05-04,322.0,0.0,8.0,1.0,,,14.762
Europe,Montenegro,2020-05-05,323.0,1.0,8.0,0.0,,,14.762
Europe,Montenegro,2020-05-06,324.0,1.0,8.0,0.0,,,14.762
Europe,Montenegro,2020-05-07,324.0,0.0,8.0,0.0,,,14.762
Europe,Montenegro,2020-05-08,324.0,0.0,8.0,0.0,,,14.762
Europe,Montenegro,2020-05-09,324.0,0.0,8.0,0.0,,,14.762
Europe,Montenegro,2020-05-10,324.0,0.0,8.0,0.0,,,14.762
Europe,Montenegro,2020-05-11,324.0,0.0,9.0,1.0,,,14.762
Europe,Montenegro,2020-05-12,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-13,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-14,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-15,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-16,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-17,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-18,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-19,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-20,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-21,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-22,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-23,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-24,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-25,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-26,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-27,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-28,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-29,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-30,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-05-31,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-01,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-02,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-03,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-04,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-05,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-06,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-07,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-08,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-09,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-10,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-11,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-12,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-13,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-14,324.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-15,325.0,1.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-16,326.0,1.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-17,326.0,0.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-18,333.0,7.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-19,337.0,4.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-20,355.0,18.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-21,359.0,4.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-22,362.0,3.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-23,367.0,5.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-24,378.0,11.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-25,389.0,11.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-26,414.0,25.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-27,439.0,25.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-28,469.0,30.0,9.0,0.0,,,14.762
Europe,Montenegro,2020-06-29,481.0,12.0,11.0,2.0,,,14.762
Europe,Montenegro,2020-06-30,501.0,20.0,11.0,0.0,,,14.762
Europe,Montenegro,2020-07-01,548.0,47.0,12.0,1.0,,,14.762
Europe,Montenegro,2020-07-02,576.0,28.0,12.0,0.0,,,14.762
Europe,Montenegro,2020-07-03,616.0,40.0,13.0,1.0,,,14.762
Europe,Montenegro,2020-07-04,663.0,47.0,13.0,0.0,,,14.762
Europe,Montenegro,2020-07-05,720.0,57.0,14.0,1.0,,,14.762
Europe,Montenegro,2020-07-06,781.0,61.0,14.0,0.0,,,14.762
Europe,Montenegro,2020-07-07,841.0,60.0,14.0,0.0,,,14.762
Europe,Montenegro,2020-07-08,907.0,66.0,17.0,3.0,,,14.762
Europe,Montenegro,2020-07-09,960.0,53.0,17.0,0.0,,,14.762
Europe,Montenegro,2020-07-10,1019.0,59.0,19.0,2.0,,,14.762
Europe,Montenegro,2020-07-11,1077.0,58.0,19.0,0.0,,,14.762
Europe,Montenegro,2020-07-12,1164.0,87.0,23.0,4.0,,,14.762
Europe,Montenegro,2020-07-13,1221.0,57.0,23.0,0.0,,,14.762
Europe,Montenegro,2020-07-14,1453.0,232.0,24.0,1.0,,,14.762
Europe,Montenegro,2020-07-15,1522.0,69.0,25.0,1.0,,,14.762
Europe,Montenegro,2020-07-16,1582.0,60.0,25.0,0.0,,,14.762
Europe,Montenegro,2020-07-17,1618.0,36.0,26.0,1.0,,,14.762
Europe,Montenegro,2020-07-18,1618.0,0.0,26.0,0.0,,,14.762
Europe,Montenegro,2020-07-19,1664.0,46.0,28.0,2.0,,,14.762
Europe,Montenegro,2020-07-20,1771.0,107.0,30.0,2.0,,,14.762
Europe,Montenegro,2020-07-21,1861.0,90.0,32.0,2.0,,,14.762
Europe,Montenegro,2020-07-22,1920.0,59.0,35.0,3.0,,,14.762
Europe,Montenegro,2020-07-23,1937.0,17.0,35.0,0.0,,,14.762
Europe,Montenegro,2020-07-24,2261.0,324.0,39.0,4.0,,,14.762
Europe,Montenegro,2020-07-25,2569.0,308.0,40.0,1.0,,,14.762
Europe,Montenegro,2020-07-26,2569.0,0.0,40.0,0.0,,,14.762
Europe,Montenegro,2020-07-27,2569.0,0.0,40.0,0.0,,,14.762
Europe,Montenegro,2020-07-28,2893.0,324.0,43.0,3.0,,,14.762
Europe,Montenegro,2020-07-29,2949.0,56.0,45.0,2.0,,,14.762
Europe,Montenegro,2020-07-30,3016.0,67.0,47.0,2.0,,,14.762
Europe,Montenegro,2020-07-31,3073.0,57.0,48.0,1.0,,,14.762
Europe,Montenegro,2020-08-01,3112.0,39.0,49.0,1.0,,,14.762
Europe,Montenegro,2020-08-02,3198.0,86.0,50.0,1.0,,,14.762
Europe,Montenegro,2020-08-03,3258.0,60.0,51.0,1.0,,,14.762
Europe,Montenegro,2020-08-04,3301.0,43.0,52.0,1.0,,,14.762
Europe,Montenegro,2020-08-05,3361.0,60.0,53.0,1.0,,,14.762
Europe,Montenegro,2020-08-06,3411.0,50.0,57.0,4.0,,,14.762
Europe,Montenegro,2020-08-07,3480.0,69.0,60.0,3.0,,,14.762
Europe,Montenegro,2020-08-08,3549.0,69.0,61.0,1.0,,,14.762
Europe,Montenegro,2020-08-09,3588.0,39.0,62.0,1.0,,,14.762
Europe,Montenegro,2020-08-10,3618.0,30.0,64.0,2.0,,,14.762
Europe,Montenegro,2020-08-11,3696.0,78.0,68.0,4.0,,,14.762
Europe,Montenegro,2020-08-12,3748.0,52.0,71.0,3.0,,,14.762
Europe,Montenegro,2020-08-13,3813.0,65.0,73.0,2.0,,,14.762
Europe,Montenegro,2020-08-14,3857.0,44.0,73.0,0.0,,,14.762
Europe,Montenegro,2020-08-15,3930.0,73.0,73.0,0.0,,,14.762
Europe,Montenegro,2020-08-16,3960.0,30.0,75.0,2.0,,,14.762
Europe,Montenegro,2020-08-17,4035.0,75.0,77.0,2.0,,,14.762
Europe,Montenegro,2020-08-18,4085.0,50.0,80.0,3.0,,,14.762
Europe,Montenegro,2020-08-19,4132.0,47.0,80.0,0.0,,,14.762
Europe,Montenegro,2020-08-20,4174.0,42.0,80.0,0.0,,,14.762
Europe,Montenegro,2020-08-21,4229.0,55.0,81.0,1.0,,,14.762
Europe,Montenegro,2020-08-22,4277.0,48.0,82.0,1.0,,,14.762
Europe,Montenegro,2020-08-23,4311.0,34.0,84.0,2.0,,,14.762
Europe,Montenegro,2020-08-24,4343.0,32.0,84.0,0.0,,,14.762
Europe,Montenegro,2020-08-25,4378.0,35.0,84.0,0.0,,,14.762
Europe,Montenegro,2020-08-26,4444.0,66.0,87.0,3.0,,,14.762
Europe,Montenegro,2020-08-27,4499.0,55.0,88.0,1.0,,,14.762
Europe,Montenegro,2020-08-28,4558.0,59.0,89.0,1.0,,,14.762
Europe,Montenegro,2020-08-29,4663.0,105.0,92.0,3.0,,,14.762
Europe,Montenegro,2020-08-30,4727.0,64.0,93.0,1.0,,,14.762
Europe,Montenegro,2020-08-31,4790.0,63.0,98.0,5.0,,,14.762
Europe,Montenegro,2020-09-01,4835.0,45.0,100.0,2.0,,,14.762
Europe,Montenegro,2020-09-02,4917.0,82.0,102.0,2.0,,,14.762
Europe,Montenegro,2020-09-03,5019.0,102.0,104.0,2.0,,,14.762
Europe,Montenegro,2020-09-04,5165.0,146.0,104.0,0.0,,,14.762
Europe,Montenegro,2020-09-05,5275.0,110.0,106.0,2.0,,,14.762
Europe,Montenegro,2020-09-06,5422.0,147.0,107.0,1.0,,,14.762
Europe,Montenegro,2020-09-07,5553.0,131.0,108.0,1.0,,,14.762
Europe,Montenegro,2020-09-08,5659.0,106.0,109.0,1.0,,,14.762
Europe,Montenegro,2020-09-09,5875.0,216.0,112.0,3.0,,,14.762
Europe,Montenegro,2020-09-10,6094.0,219.0,114.0,2.0,,,14.762
Europe,Montenegro,2020-09-11,6222.0,128.0,114.0,0.0,,,14.762
Europe,Montenegro,2020-09-12,6385.0,163.0,115.0,1.0,,,14.762
Europe,Montenegro,2020-09-13,6530.0,145.0,118.0,3.0,,,14.762
Europe,Montenegro,2020-09-14,6712.0,182.0,120.0,2.0,,,14.762
Europe,Montenegro,2020-09-15,6900.0,188.0,121.0,1.0,,,14.762
Europe,Montenegro,2020-09-16,7061.0,161.0,123.0,2.0,,,14.762
Europe,Montenegro,2020-09-17,7291.0,230.0,126.0,3.0,,,14.762
Europe,Montenegro,2020-09-18,7503.0,212.0,129.0,3.0,,,14.762
Europe,Montenegro,2020-09-19,7711.0,208.0,133.0,4.0,,,14.762
Europe,Netherlands,2019-12-31,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-01,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-02,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-03,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-04,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-05,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-06,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-07,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-08,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-09,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-10,0.0,0.0,0.0,0.0,,,18.779
Europe,Netherlands,2020-01-11,0.0,0.0,0.0,0.0,,,18.779
